id,name,code,user_type_id/id,chart_template_id/id,tag_ids/id,reconcile
pcg_45512,Acționari/asociați - conturi curente - reluate intr-o perioada mal mare de un an,45512,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_45581,Acționari/asociați - dobânzi la conturi curente - reluate intr-o perioada de pana la un an,45581,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_45582,Acționari/asociați - dobânzi la conturi curente - reluate intr-o perioada mal mare de un an,45582,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_4561,Decontări cu acționarii/asociații privind capitalul - reluate intr-o perioada de pana la un an,4561,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4562,Decontări cu acționarii/asociații privind capitalul - reluate intr-o perioada mal mare de un an,4562,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4571,Dividende de plată - reluate intr-o perioada de pana la un an,4571,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_4572,Dividende de plată - reluate intr-o perioada mal mare de un an,4572,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_45811,Decontări din operațiuni în participație - activ - reluate intr-o perioada de pana la un an,45811,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_45812,Decontări din operațiuni în participație - activ - reluate intr-o perioada mal mare de un an,45812,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_4582,Decontări din operațiuni în participație - pasiv,4582,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_461,Debitori diverși,461,account.data_account_type_receivable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_4621,Creditori diverși - reluate intr-o perioada de pana la un an,4621,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,True
pcg_4622,Creditori diverși - reluate intr-o perioada mal mare de un an,4622,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,True
pcg_463,Creante reprezentand dividende repartizate in cursul exercitiului financiar,463,account.data_account_type_payable,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,True
pcg_46611,Datorii din operațiuni de fiducie - reluate intr-o perioada de pana la un an,46611,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_46612,Datorii din operațiuni de fiducie - reluate intr-o perioada mal mare de un an,46612,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_4662,Creanțe din operațiuni de fiducie,4662,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4711,Cheltuieli inregistrate in avans - reluate intr-o perioada de pana la un an,4711,account.data_account_type_prepayments,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_prepayments,False
pcg_4712,Cheltuieli inregistrate in avans - reluate intr-o perioada mal mare de un an,4712,account.data_account_type_prepayments,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_prepayments,False
pcg_4721,Venituri înregistrate în avans - reluate intr-o perioada de pana la un an,4721,account.data_account_type_non_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_4722,Venituri înregistrate în avans - reluate intr-o perioada mal mare de un an,4722,account.data_account_type_non_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_473,Decontări din operațiuni în curs de clarificare,473,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4731,Decontări din operațiuni în curs de clarificare - reluate intr-o perioada de pana la un an,4731,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4732,Decontări din operațiuni în curs de clarificare - reluate intr-o perioada mal mare de un an,4732,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_47511,Subvenții guvernamentale pentru investiții - reluate intr-o perioada de pana la un an,47511,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47512,Subvenții guvernamentale pentru investiții - reluate intr-o perioada mal mare de un an,47512,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47521,Împrumuturi nerambursabile cu caracter de subvenții pentru investiții - reluate intr-o perioada de pana la un an,47521,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47522,Împrumuturi nerambursabile cu caracter de subvenții pentru investiții - reluate intr-o perioada mal mare de un an,47522,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47531,Donații pentru investiții - reluate intr-o perioada de pana la un an,47531,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47532,Donații pentru investiții - reluate intr-o perioada mal mare de un an,47532,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47541,Plusuri de inventar de natura imobilizărilor - reluate intr-o perioada de pana la un an,47541,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47542,Plusuri de inventar de natura imobilizărilor - reluate intr-o perioada mal mare de un an,47542,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47581,Alte sume primite cu caracter de subvenții pentru investiții - reluate intr-o perioada de pana la un an,47581,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_47582,Alte sume primite cu caracter de subvenții pentru investiții - reluate intr-o perioada mal mare de un an,47582,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_4781,Venituri în avans aferente activelor primite prin transfer de la clienți - reluate intr-o perioada de pana la un an,4781,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_4782,Venituri în avans aferente activelor primite prin transfer de la clienți - reluate intr-o perioada mal mare de un an,4782,account.data_account_type_other_income,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_def_income,False
pcg_481,Decontări între unitate și subunități,481,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,,False
pcg_482,Decontări între subunități,482,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,,False
pcg_491,Ajustări pentru deprecierea creanțelor - clienți,491,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_495,Ajustări pentru deprecierea creanțelor - decontări în cadrul grupului și cu acționarii/asociații,495,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4951,Ajustări pentru deprecierea creanțelor - decontări în cadrul grupului,4951,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_4952,Ajustări pentru deprecierea creanțelor - decontări cu acționarii/asociații,4952,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_496,Ajustări pentru deprecierea creanțelor - debitori diverși,496,account.data_account_type_current_liabilities,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_501,Acțiuni deținute la entitățile afiliate,501,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_short_term_invest,False
pcg_505,Obligațiuni emise și răscumpărate,505,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_short_term_invest,False
pcg_506,Obligațiuni,506,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_short_term_invest,False
pcg_507,Certificate verzi primite,507,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_short_term_invest,False
pcg_5081,Alte titluri de plasament,5081,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_short_term_invest,False
pcg_5088,Dobânzi la obligațiuni și titluri de plasament,5088,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_50911,Vărsăminte de efectuat pentru acțiunile deținute la entitățile afiliate - reluate intr-o perioada de pana la un an,50911,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_50912,Vărsăminte de efectuat pentru acțiunile deținute la entitățile afiliate - reluate intr-o perioada mal mare de un an,50912,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_50921,Vărsăminte de efectuat pentru alte investiții pe termen scurt - reluate intr-o perioada de pana la un an,50921,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_50922,Vărsăminte de efectuat pentru alte investiții pe termen scurt - reluate intr-o perioada mal mare de un an,50922,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_5112,Cecuri de încasat,5112,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5113,Efecte de încasat,5113,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_short_term_invest,False
pcg_5114,Efecte remise spre scontare,5114,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_short_term_invest,False
pcg_5121,Conturi la bănci în lei,5121,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5124,Conturi la bănci în valută,5124,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5125,Sume în curs de decontare,5125,account.data_account_type_current_assets,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_51861,Dobânzi de plătit - reluate intr-o perioada de pana la un an,51861,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51862,Dobânzi de plătit - reluate intr-o perioada mal mare de un an,51862,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_5187,Dobânzi de încasat,5187,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_receivables,False
pcg_51911,Credite bancare pe termen scurt - reluate intr-o perioada de pana la un an,51911,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51912,Credite bancare pe termen scurt - reluate intr-o perioada mal mare de un an,51912,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_51921,Credite bancare pe termen scurt nerambursate la scadență - reluate intr-o perioada de pana la un an,51921,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51922,Credite bancare pe termen scurt nerambursate la scadență - reluate intr-o perioada mal mare de un an,51922,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_51931,Credite externe guvernamentale - reluate intr-o perioada de pana la un an,51931,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51932,Credite externe guvernamentale - reluate intr-o perioada mal mare de un an,51932,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_51941,Credite externe garantate de stat - reluate intr-o perioada de pana la un an,51941,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51942,Credite externe garantate de stat - reluate intr-o perioada mal mare de un an,51942,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_51951,Credite externe garantate de bănci - reluate intr-o perioada de pana la un an,51951,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51952,Credite externe garantate de bănci - reluate intr-o perioada mal mare de un an,51952,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_51961,Credite de la trezoreria statului - reluate intr-o perioada de pana la un an,51961,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51962,Credite de la trezoreria statului - reluate intr-o perioada mal mare de un an,51962,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_51971,Credite interne garantate de stat - reluate intr-o perioada de pana la un an,51971,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51972,Credite interne garantate de stat - reluate intr-o perioada mal mare de un an,51972,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_51981,Dobânzi aferente creditelor bancare pe termen scurt - reluate intr-o perioada de pana la un an,51981,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_less_year,False
pcg_51982,Dobânzi aferente creditelor bancare pe termen scurt - reluate intr-o perioada mal mare de un an,51982,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_liabilities_more_year,False
pcg_5311,Casa în lei,5311,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5314,Casa în valută,5314,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5321,Timbre fiscale și poștale,5321,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5322,Bilete de tratament și odihnă,5322,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5323,Tichete și bilete de călătorie,5323,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5328,Alte valori,5328,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5411,Acreditive în lei,5411,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_5414,Acreditive în valută,5414,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
pcg_542,Avansuri de trezorerie,542,account.data_account_type_liquidity,l10n_ro.ro_chart_template,l10n_ro.account_tag_bs_cash_bank_accounts,False
