id,code,name,user_type_id:id,chart_template_id:id,reconcile,tag_ids/id
chart39613,39613,Amortización acumulada - Intangibles – Costo - Programas de computadora (software),account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39614,39614,Amortización acumulada - Intangibles – Costo - Costos de exploración y desarrollo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39615,39615,"Amortización acumulada - Intangibles – Costo - Fórmulas, diseños y prototipos",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39619,39619,Amortización acumulada - Intangibles – Costo - Otros activos intangibles,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39621,39621,"Amortización acumulada - Intangibles – Revaluación - Concesiones, licencias y otros derechos",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39622,39622,Amortización acumulada - Intangibles – Revaluación - Patentes y propiedad industrial,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39623,39623,Amortización acumulada - Intangibles – Revaluación - Programas de computadora (software),account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39624,39624,Amortización acumulada - Intangibles – Revaluación - Costos de exploración y desarrollo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39625,39625,"Amortización acumulada - Intangibles – Revaluación - Fórmulas, diseños y prototipos",account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39629,39629,Amortización acumulada - Intangibles – Revaluación - Otros activos intangibles,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39633,39633,Amortización acumulada - Intangibles – Costos de financiación - Programas de computadora,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39634,39634,Amortización acumulada - Intangibles – Costos de financiación - Costos de exploración,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39635,39635,Amortización acumulada - Intangibles – Costos de financiación - Costos de desarrollo,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_intangible
chart39811,39811,Depreciación acumulada - Activos biológicos en producción - Activos biológicos en producción - Costo - Activos biológicos en producción,account.data_account_type_non_current_assets,pe_chart_template,False,l10n_pe.account_tag_bs_nc_assets_biological
chart40111,40111,Gobierno nacional - Impuesto general a las ventas - IGV – Cuenta propia,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40112,40112,Gobierno nacional - Impuesto general a las ventas - IGV – Servicios prestados por no domiciliados,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40113,40113,Gobierno nacional - Impuesto general a las ventas - IGV – Régimen de percepciones,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40114,40114,Gobierno nacional - Impuesto general a las ventas - IGV – Régimen de retenciones,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40115,40115,Gobierno nacional - Impuesto general a las ventas - IGV – Importaciones,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40116,40116,Gobierno nacional - Impuesto general a las ventas - IGV – Destinado a operaciones gravadas,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40117,40117,Gobierno nacional - Impuesto general a las ventas - IGV -Destinado a operaciones comunes,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart4012,4012,Gobierno nacional - Impuesto selectivo al consumo,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40151,40151,Gobierno nacional - Derechos aduaneros - Derechos arancelarios,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40152,40152,Gobierno nacional - Derechos aduaneros - Otros derechos arancelarios,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40171,40171,Gobierno nacional - Impuesto a la renta - Renta de tercera categoría,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40172,40172,Gobierno nacional - Impuesto a la renta - Renta de cuarta categoría,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40173,40173,Gobierno nacional - Impuesto a la renta - Renta de quinta categoría,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40174,40174,Gobierno nacional - Impuesto a la renta - Renta de no domiciliados,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40175,40175,Gobierno nacional - Impuesto a la renta - Otras retenciones,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40181,40181,Gobierno nacional - Otros impuestos y contraprestaciones - Impuesto a las transacciones financieras,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40182,40182,Gobierno nacional - Otros impuestos y contraprestaciones - Impuesto a los juegos de casino y tragamonedas,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40183,40183,Gobierno nacional - Otros impuestos y contraprestaciones - Tasas por la prestación de servicios públicos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40184,40184,Gobierno nacional - Otros impuestos y contraprestaciones - Regalías,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40185,40185,Gobierno nacional - Otros impuestos y contraprestaciones - Impuesto a los dividendos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40186,40186,Gobierno nacional - Otros impuestos y contraprestaciones - Impuesto temporal a los activos netos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40189,40189,Gobierno nacional - Otros impuestos y contraprestaciones - Otros impuestos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart402,402,Certificados tributarios,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart4031,4031,Instituciones públicas - ESSALUD,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart4032,4032,Instituciones públicas - ONP,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart4033,4033,Instituciones públicas - Contribución al SENATI,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart4034,4034,Instituciones públicas - Contribución al SENCICO,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart4039,4039,Instituciones públicas - Otras instituciones,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart405,405,Gobiernos regionales,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40611,40611,Gobiernos locales - Impuestos - Impuesto al patrimonio vehicular,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40612,40612,Gobiernos locales - Impuestos - Impuesto a las apuestas,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40613,40613,Gobiernos locales - Impuestos - Impuesto a los juegos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40614,40614,Gobiernos locales - Impuestos - Impuesto de alcabala,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40615,40615,Gobiernos locales - Impuestos - Impuesto predial,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40616,40616,Gobiernos locales - Impuestos - Impuesto a los espectáculos públicos no deportivos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart4062,4062,Gobiernos locales - Contribuciones,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40631,40631,Gobiernos locales - Tasas - Licencia de apertura de establecimientos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40632,40632,Gobiernos locales - Tasas - Transporte público,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40633,40633,Gobiernos locales - Tasas - Estacionamiento de vehículos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40634,40634,Gobiernos locales - Tasas - Servicios públicos o arbitrios,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart40635,40635,Gobiernos locales - Tasas - Servicios administrativos o derechos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart409,409,Otros costos administrativos e intereses,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart41,41,Remuneraciones por pagar,account.data_account_type_payable,pe_chart_template,True,l10n_pe.account_tag_bs_liabilities_trade_payables
chart42,42,"Cuentas por pagar comerciales - Terceros",account.data_account_type_payable,pe_chart_template,True,l10n_pe.account_tag_bs_liabilities_trade_payables
chart43,43,"Cuentas por pagar comerciales - Relacionadas",account.data_account_type_payable,pe_chart_template,True,l10n_pe.account_tag_bs_liabilities_trade_payables
chart44,44,"Cuentas por pagar a los accionistas ( socios, partícipes) y directores",account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_trade_payables
chart4511,4511,Préstamos de instituciones financieras y otras entidades - Instituciones financieras,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4512,4512,Préstamos de instituciones financieras y otras entidades - Otras entidades,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart452,452,Contratos de arrendamiento financiero,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4531,4531,Obligaciones emitidas - Bonos emitidos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4532,4532,Obligaciones emitidas - Bonos titulizados,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4533,4533,Obligaciones emitidas - Papeles comerciales,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4539,4539,Obligaciones emitidas - Otras obligaciones,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4541,4541,Otros Instrumentos financieros por pagar - Letras,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4542,4542,Otros Instrumentos financieros por pagar - Papeles comerciales,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4543,4543,Otros Instrumentos financieros por pagar - Bonos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4544,4544,Otros Instrumentos financieros por pagar - Pagarés,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4545,4545,Otros Instrumentos financieros por pagar - Facturas conformadas,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4549,4549,Otros Instrumentos financieros por pagar - Otras obligaciones financieras,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45511,45511,Costos de financiación por pagar - Préstamos de instituciones financieras y otras entidades - Instituciones financieras,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45512,45512,Costos de financiación por pagar - Préstamos de instituciones financieras y otras entidades - Otras entidades,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart4552,4552,Costos de financiación por pagar - Contratos de arrendamiento financiero,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45531,45531,Costos de financiación por pagar - Obligaciones emitidas - Bonos emitidos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45532,45532,Costos de financiación por pagar - Obligaciones emitidas - Bonos titulizados,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45533,45533,Costos de financiación por pagar - Obligaciones emitidas - Papeles comerciales,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45539,45539,Costos de financiación por pagar - Obligaciones emitidas - Otras obligaciones,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45541,45541,Costos de financiación por pagar - Otros instrumentos financieros por pagar - Letras,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45542,45542,Costos de financiación por pagar - Otros instrumentos financieros por pagar - Papeles comerciales,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45543,45543,Costos de financiación por pagar - Otros instrumentos financieros por pagar - Bonos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45544,45544,Costos de financiación por pagar - Otros instrumentos financieros por pagar - Pagarés,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45545,45545,Costos de financiación por pagar - Otros instrumentos financieros por pagar - Facturas conformadas,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart45549,45549,Costos de financiación por pagar - Otros instrumentos financieros por pagar - Otras obligaciones financieras,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
chart456,456,Préstamos con compromisos de recompra,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_liabilities_other_financial
²chart46,46,Cuentas por pagar diversas - terceros,account.data_account_type_payable,pe_chart_template,True,l10n_pe.account_tag_bs_liabilities_trade_payables
chart47,47,Cuentas por pagar diversas - relacionadas,account.data_account_type_payable,pe_chart_template,True,l10n_pe.account_tag_bs_liabilities_trade_payables
chart481,481,Provisión para litigios,account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart482,482,"Provisión por desmantelamiento, retiro o rehabilitación del inmovilizado",account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart483,483,Provisión para reestructuraciones,account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart484,484,Provisión para protección y remediación del medio ambiente,account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart485,485,Provisión para gastos de responsabilidad social,account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart486,486,Provisión para garantías,account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart487,487,Provisión por activos por derecho de uso,account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart489,489,Otras provisiones,account.data_account_type_non_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_provisions_liabilities
chart4911,4911,Impuesto a la renta diferido - Impuesto a la renta diferido – Patrimonio,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart4912,4912,Impuesto a la renta diferido - Impuesto a la renta diferido – Resultados,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart4921,4921,Participaciones de los trabajadores diferidas - Participaciones de los trabajadores diferidas – Patrimonio,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart4922,4922,Participaciones de los trabajadores diferidas - Participaciones de los trabajadores diferidas – Resultados,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart4931,4931,Intereses diferidos - Intereses no devengados en transacciones con terceros,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart4932,4932,Intereses diferidos - Intereses no devengados en medición a valor descontado,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart494,494,Ganancia en venta con arrendamiento financiero paralelo,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart495,495,Subsidios recibidos diferidos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart496,496,Ingresos diferidos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart497,497,Costos diferidos,account.data_account_type_current_liabilities,pe_chart_template,False,l10n_pe.account_tag_bs_deferred_tax_liabilities_assets
chart5011,5011,Capital social - Acciones,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_capital
chart5012,5012,Capital social - Participaciones,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_capital
chart502,502,Acciones en tesorería,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_capital
chart511,511,Acciones de inversión,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_share_capital
chart512,512,Acciones de inversión en tesorería,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_share_capital
chart521,521,Primas (descuento) de acciones,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_share_premium
chart5221,5221,Capitalizaciones en trámite - Aportes,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_share_premium
chart5222,5222,Capitalizaciones en trámite - Reservas,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_share_premium
chart5223,5223,Capitalizaciones en trámite - Acreencias,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_share_premium
chart5224,5224,Capitalizaciones en trámite - Utilidades,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_share_premium
chart523,523,Reducciones de capital pendientes de formalización,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_share_premium
chart561,561,Diferencia en cambio de inversiones permanentes en entidades extranjeras,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_results_registered_not_realised
chart562,562,Instrumentos financieros – Coberturas,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_results_registered_not_realised
chart5631,5631,Resultado en activos o pasivos financieros mantenidos para negociación - Ganancia,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_results_registered_not_realised
chart5632,5632,Resultado en activos o pasivos financieros mantenidos para negociación - Pérdida,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_results_registered_not_realised
chart5641,5641,Resultado en otros activos o pasivos por inversiones financieras - Ganancia,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_results_registered_not_realised
chart5642,5642,Resultado en otros activos o pasivos por inversiones financieras - Pérdida,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_results_registered_not_realised
chart5651,5651,Resultado en activos o pasivos financieros mantenidos para negociación – Compra o venta convencional fecha de liquidación - Ganancia,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_results_registered_not_realised
chart5652,5652,Resultado en activos o pasivos financieros mantenidos para negociación – Compra o venta convencional fecha de liquidación - Pérdida,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_results_registered_not_realised
chart57111,57111,Excedente de revaluación - Propiedad de inversión - Adquisición directa,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_reval_funds
chart57112,57112,Excedente de revaluación - Propiedad de inversión - Arrendamiento financiero,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_reval_funds
chart57121,57121,"Excedente de revaluación - Propiedad, planta y equipo - Adquisición directa",account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_reval_funds
chart57122,57122,"Excedente de revaluación - Propiedad, planta y equipo - Arrendamiento financiero",account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_reval_funds
chart5713,5713,Excedente de revaluación - Intangibles,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_reval_funds
chart5714,5714,Excedente de revaluación - Activos por derecho de uso - arrendamiento operativo,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_reval_funds
chart572,572,Excedente de revaluación – Acciones liberadas recibidas,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_reval_funds
chart573,573,Participación en excedente de revaluación – Inversiones en entidades relacionadas,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_reval_funds
chart581,581,Reinversión,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_provisions
chart582,582,Legal,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_provisions
chart583,583,Contractuales,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_provisions
chart584,584,Estatutarias,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_provisions
chart585,585,Facultativas,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_provisions
chart589,589,Otras reservas,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_provisions
chart5911,5911,Utilidades no distribuidas - Utilidades acumuladas,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_acumulated_results
chart5912,5912,Utilidades no distribuidas - Ingresos de años anteriores,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_acumulated_results
chart5921,5921,Pérdidas acumuladas - Pérdidas acumuladas,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_acumulated_results
chart5922,5922,Pérdidas acumuladas - Gastos de años anteriores,account.data_account_type_equity,pe_chart_template,False,l10n_pe.account_tag_bs_c_acumulated_results
chart6011,6011,Mercaderías - Mercaderías,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart602,602,Materias primas,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart6031,6031,"Materiales auxiliares, suministros y repuestos - Materiales auxiliares",account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart6032,6032,"Materiales auxiliares, suministros y repuestos - Suministros",account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart6033,6033,"Materiales auxiliares, suministros y repuestos - Repuestos",account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart6041,6041,Envases y embalajes - Envases,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart6042,6042,Envases y embalajes - Embalajes,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60911,60911,Costos vinculados con las compras - Costos vinculados con las compras de mercaderías - Transporte,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60912,60912,Costos vinculados con las compras - Costos vinculados con las compras de mercaderías - Seguros,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60913,60913,Costos vinculados con las compras - Costos vinculados con las compras de mercaderías - Derechos aduaneros,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60914,60914,Costos vinculados con las compras - Costos vinculados con las compras de mercaderías - Comisiones,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60919,60919,Costos vinculados con las compras - Costos vinculados con las compras de mercaderías - Otros costos,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60921,60921,Costos vinculados con las compras - Costos vinculados con las compras de materias primas - Transporte,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60922,60922,Costos vinculados con las compras - Costos vinculados con las compras de materias primas - Seguros,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60923,60923,Costos vinculados con las compras - Costos vinculados con las compras de materias primas - Derechos aduaneros,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60924,60924,Costos vinculados con las compras - Costos vinculados con las compras de materias primas - Comisiones,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60925,60925,Costos vinculados con las compras - Costos vinculados con las compras de materias primas - Otros costos,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60931,60931,"Costos vinculados con las compras - Costos vinculados con las compras de materiales, suministros y repuestos - Transporte",account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60932,60932,"Costos vinculados con las compras - Costos vinculados con las compras de materiales, suministros y repuestos - Seguros",account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60933,60933,"Costos vinculados con las compras - Costos vinculados con las compras de materiales, suministros y repuestos - Derechos aduaneros",account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60934,60934,"Costos vinculados con las compras - Costos vinculados con las compras de materiales, suministros y repuestos - Comisiones",account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60935,60935,"Costos vinculados con las compras - Costos vinculados con las compras de materiales, suministros y repuestos - Otros costos",account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60941,60941,Costos vinculados con las compras - Costos vinculados con las compras de envases y embalajes - Transporte,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
chart60942,60942,Costos vinculados con las compras - Costos vinculados con las compras de envases y embalajes - Seguros,account.data_account_type_expenses,pe_chart_template,False,l10n_pe.account_tag_pnl_sales_distribution_expenses
