"id","name","code","account_type","chart_template_id/id","reconcile"
"uy_code_3222","Revaluaciones voluntarias","3222","data_account_type_equity","l10n_uy.uy_chart_template","True"
"uy_code_3311","Reservas Legales","3311","data_account_type_equity","l10n_uy.uy_chart_template","True"
"uy_code_3312","Reservas Voluntarias","3312","data_account_type_equity","l10n_uy.uy_chart_template","True"
"uy_code_3313","Pérdidas y Ganancias","3313","data_account_type_equity","l10n_uy.uy_chart_template","False"
"uy_code_33201","Resultados del ejercicio","33201","data_account_type_equity","l10n_uy.uy_chart_template","True"
"uy_code_33220","Dividendos provisorios","33220","data_account_type_equity","l10n_uy.uy_chart_template","True"
"uy_code_4100","Ingresos Operativos (def)","4100","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_4101","Ventas Exentas","4101","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_4102","Ventas Tasa Básica","4102","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_4103","Ventas Tasa Mínima","4103","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_4104","Ventas por Exportaciones","4104","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_4201","Ventas extraordinarias","4201","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_4301","Intereses ganados","4301","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_4302","Diferencias de Cambio ganadas","4302","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_4303","Descuentos Obtenidos","4303","data_account_type_revenue","l10n_uy.uy_chart_template","True"
"uy_code_5100","Gastos Varios (def)","5100","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5101","Sueldos y Jornales","5101","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5102","Cargas Sociales","5102","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5103","Seguros","5103","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5104","Papelería","5104","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5105","Combustible","5105","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5106","Fletes","5106","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5107","Mantenimiento Vehículos","5107","data_account_type_expenses","l10n_uy.uy_chart_template","True"
"uy_code_5108","Honorarios Profesionales","5108","data_account_type_expenses","l10n_uy.uy_chart_template","True"
